review_id,year,period,trip_type,entity_name,entity_type,quote,rating
R01310,2016,growth_period,friends,frozen foot,problem,be ready for a frozen foot,5
R00909,2015,growth_period,family,inner peace,spiritual_emotion,feel inner peace,5
R00909,2015,growth_period,family,darshan,ritual,after darshan,5
R00909,2015,growth_period,family,evening Aarti,ritual,attend evening Aarti,5
R00909,2015,growth_period,family,evening prayers,ritual,evening prayers,5
R01243,2016,growth_period,friends,sacred,spiritual_emotion,sacred and beautiful,5
R01243,2016,growth_period,friends,beautiful,spiritual_emotion,sacred and beautiful,5
R01243,2016,growth_period,friends,powerful,spiritual_emotion,very powerful,5
R01243,2016,growth_period,friends,touring Kathmandu,cultural_rule,must be visited during touring Kathmandu,5
R00555,2014,early_period,friends,sacred Bagmati River,sacred_space,sacred Bagmati River,4
R00555,2014,early_period,friends,minor temples,scenic_spot,complex of minor temples,4
R00555,2014,early_period,friends,bathing ghats,sacred_space,bathing ghats,4
R00555,2014,early_period,friends,crematory sites,sacred_space,crematory sites in its grounds,4
R00555,2014,early_period,friends,Hindu cremation,ritual,final stages of the Hindu cremation,4
R00555,2014,early_period,friends,home for the elderly,facility_service,home for the elderly sits adjacent,4
R00555,2014,early_period,friends,non-Hindu entry ban,cultural_rule,temple itself is not open to non-Hindus,4
R00905,2015,growth_period,family,spiritual hunger,spiritual_emotion,your spertural hunger,5
R00085,2012,early_period,business,holy shiva worship,ritual,holy shiva worship,5
R00085,2012,early_period,business,pigeons flying,scenic_spot,pigeons flying over you,5
R00085,2012,early_period,business,atmosphere,spiritual_emotion,atmosphere was overwhelming,5
R02453,2024,post_recovery,friends,Shiva festival,festival_event,eve of the Shiva festival,5
R02453,2024,post_recovery,friends,sadus,religious_actor,"between sadus, beggars",5
R02453,2024,post_recovery,friends,crematoriums,sacred_space,"between sadus, beggars, people celebrating, crematoriums",5
R02453,2024,post_recovery,friends,hallucinated,spiritual_emotion,we hallucinated a little,5
R00842,2015,growth_period,friends,temple buildings,scenic_spot,detracts from the temple buildings,5
R00842,2015,growth_period,friends,shops,facility_service,Some of the shops a little/lot tacky,5
R00842,2015,growth_period,friends,monkeys,problem,Monkeys and stray dogs abound,5
R00842,2015,growth_period,friends,stray dogs,problem,Monkeys and stray dogs abound,5
R02335,2019,pre_covid_peak,unknown,public cremations,ritual,public cremations,5
R02335,2019,pre_covid_peak,unknown,local religious figures,religious_actor,local religious figures,5
R01940,2018,growth_period,couples,cleanliness,problem,visitors do no care for cleanliness,4
R01940,2018,growth_period,couples,staff,facility_service,staff not geared for cleanliness,4
R01940,2018,growth_period,couples,religious monument,scenic_spot,memorable religious monument,4
R02201,2019,pre_covid_peak,couples,open air cremation,ritual,open air cremation of loved ones,5
R02201,2019,pre_covid_peak,couples,Bagmati river,sacred_space,bank of the holy Bagmati river,5
R02201,2019,pre_covid_peak,couples,lingam stones,sacred_object,lingam stones and dedicated to Shiva,5
R02201,2019,pre_covid_peak,couples,aggressive monkeys,problem,aggressive monkeys which wander around,5
R00730,2014,early_period,unknown,Deers enclosure,scenic_spot,"Deers enclosure, Temples, stupas",4
R00730,2014,early_period,unknown,monkeys,scenic_spot,monkeys jumping into the river,4
R00730,2014,early_period,unknown,Monastery,sacred_space,one Monastery not allowed for foreign visitors,4
R00730,2014,early_period,unknown,cremation/funeral proceedings,dual_valence,attention drawing even if very disturbing and making me extremely queasy,4
R00730,2014,early_period,unknown,guide services,facility_service,they want to sell guide services,4
R01053,2016,growth_period,solo,cremations,ritual,saw some cremations going on,5
R01053,2016,growth_period,solo,monkeys,scenic_spot,saw a few monkeys running around,5
R01053,2016,growth_period,solo,tourist market,facility_service,there was a tourist market on the way out,5
R01053,2016,growth_period,solo,non Hindu people,cultural_rule,non Hindu people ar not allowed Into the main temple,5
R01878,2018,growth_period,couples,shiva temple,scenic_spot,Very old shiva temple,5
R01878,2018,growth_period,couples,special puja,ritual,special puja if you wish,5
R01878,2018,growth_period,couples,priest,religious_actor,No great push for donations by any priest,5
R01878,2018,growth_period,couples,temple trust guide,facility_service,hire a temple trust guide,5
R01878,2018,growth_period,couples,spirituality,spiritual_emotion,feel your faiths spirituality,5
R02023,2018,growth_period,family,devotees,religious_actor,teeming with devotees,5
R02023,2018,growth_period,family,Nandi,sacred_object,huge stone bull called Nandi,5
R02023,2018,growth_period,family,queue,problem,rather long queue,5
R02023,2018,growth_period,family,bodies being burnt,sacred_space,bodies being burnt,5
R02023,2018,growth_period,family,pepper smell,sacred_space,whole area is filled with the smell of pepper,5
R02023,2018,growth_period,family,pandas,problem,teeming pandas,5
R02023,2018,growth_period,family,evening aarti,ritual,evening aarti which begins at 7 pm,5
R02023,2018,growth_period,family,sense of solace,spiritual_emotion,soul needs solace,5
R02427,2023,recovery_late,unknown,trust in Mahdve-God,spiritual_emotion,trust in Mahdve-God,5
R02427,2023,recovery_late,unknown,millioners devotees,religious_actor,millioners devotees come there,5
R02427,2023,recovery_late,unknown,beautiful temple,scenic_spot,beautiful temple,5
R02427,2023,recovery_late,unknown,moti and rudraksh,sacred_object,shopping of moti and rudraksh,5
R00884,2015,growth_period,friends,artful structure,scenic_spot,many artful structure of the temple,5
R00884,2015,growth_period,friends,pray time,ritual,when i went to the pray time,5
R00884,2015,growth_period,friends,Mrigasthali,sacred_space,i went to the mrigasthali,5
R00884,2015,growth_period,friends,Brindaban,sacred_space,i went to the brindaban,5
R00884,2015,growth_period,friends,refresh,spiritual_emotion,i really refresh when i went to the pray time,5
R00884,2015,growth_period,friends,impress,spiritual_emotion,i really impress,5
R02100,2018,growth_period,solo,Hindu Shiva shrine,sacred_space,Hindu Shiva shrine,5
R02100,2018,growth_period,solo,crematory function,ritual,observe crematory function,5
R02100,2018,growth_period,solo,pagoda style architecture,scenic_spot,beautiful pagoda style architecture,5
R02100,2018,growth_period,solo,Linga,sacred_object,the 'Linga' at its top,5
R02100,2018,growth_period,solo,Ardha Nareswar,sacred_object,one face has 'Ardha Nareswar',5
R02100,2018,growth_period,solo,Bagmati river,sacred_space,following the 'Bagmati' river,5
R02100,2018,growth_period,solo,Ghats,sacred_space,witness cremation at the 'Ghats',5
R02100,2018,growth_period,solo,non-Hindu entry ban,cultural_rule,notice stating that the temple is for Hindus only,5
R02093,2018,growth_period,solo,Lord Shiva,religious_actor,another name for Lord Shiva,5
R02093,2018,growth_period,solo,protector and preserver,spiritual_emotion,protector and preserver all living creatures,5
R02093,2018,growth_period,solo,Pashupathnath,sacred_object,in the form of Pashupathnath,5
R02093,2018,growth_period,solo,1979 AD,cultural_rule,"Int, 1979 AD, this temple",5
R01960,2018,growth_period,couples,main temple,sacred_space,main temple,4
R01960,2018,growth_period,couples,incredible places,scenic_spot,incredible places from the surrounding areas,4
R01960,2018,growth_period,couples,non-Hindu entry ban,cultural_rule,Non Hindus are not allowed in the main temple,4
R01960,2018,growth_period,couples,entrance fee,facility_service,Entrance is expensive by Nepalese standards,4
R01960,2018,growth_period,couples,guide,facility_service,guide to attach himself to you,4
R00652,2014,early_period,family,Ghats,sacred_space,Down on the Ghats,4
R00652,2014,early_period,family,calm and evocation,dual_valence,mixture of calm and evocation,4
R00652,2014,early_period,family,cremation,ritual,commoners who are being cremated,4
R00652,2014,early_period,family,good guide,facility_service,a good guide to explain everything,4
R00652,2014,early_period,family,division of area,cultural_rule,division of area between the commoners and those higher in society,4
R00323,2013,early_period,couples,river where ashes are distributed,sacred_space,river where ashes are distributed,5
R00323,2013,early_period,couples,horribly polluted,problem,"horribly polluted, complete with trash",5
R00323,2013,early_period,couples,cremated on pyres,ritual,cremated on pyres located above the river,5
R00323,2013,early_period,couples,aggressive folks,problem,very aggressive folks trying to sell items,5
R00323,2013,early_period,couples,building next to the temple,facility_service,building located next to the temple,5
R00323,2013,early_period,couples,sense of mortality,spiritual_emotion,be prepared for an experience the likes of which you have never seen before,5
R02317,2019,pre_covid_peak,unknown,crematorium,sacred_space,the complex and the crematorium,5
R02317,2019,pre_covid_peak,unknown,restrictions,cultural_rule,restrictions are in place,5
R02317,2019,pre_covid_peak,unknown,mobiles,problem,not to use mobiles inside,5
R02317,2019,pre_covid_peak,unknown,Shiv lings,sacred_object,plenty of shiv lings inside,5
R02317,2019,pre_covid_peak,unknown,funeral,ritual,see a funeral at the same time,5
R02317,2019,pre_covid_peak,unknown,Bagmati River,sacred_space,on the banks of bagmati river,5
R01887,2018,growth_period,couples,aarti,ritual,get the aarti at evening time,5
R01887,2018,growth_period,couples,patience view,spiritual_emotion,had patience view,5
R01887,2018,growth_period,couples,four side,scenic_spot,view of all four side,5
R01887,2018,growth_period,couples,evening time,festival_event,aarti at evening time,5
R01990,2018,growth_period,friends,five-faced linga,sacred_object,one of the faces of the five-faced linga,5
R01990,2018,growth_period,friends,crematorium,sacred_space,attached crematorium,5
R01990,2018,growth_period,friends,rituals for after death,ritual,rituals for after death,5
R01990,2018,growth_period,friends,occult,ritual,center for occult,5
R01990,2018,growth_period,friends,rush,problem,a lot of rush,5
R00273,2013,early_period,couples,birthday of Lord Shiva,festival_event,legendary birthday of Lord Shiva,5
R00273,2013,early_period,couples,half a million hindus,religious_actor,at least a half a million hindus,5
R00273,2013,early_period,couples,pilgrims,religious_actor,close contact to pilgrims,5
R00273,2013,early_period,couples,sadhus,religious_actor,close contact to pilgrims and sadhus,5
R00273,2013,early_period,couples,ghats,sacred_space,temples an ghats on the eastern side of the bagmati river,5
R00273,2013,early_period,couples,Bagmati River,sacred_space,eastern side of the bagmati river,5
R00273,2013,early_period,couples,peaceful,spiritual_emotion,far more peaceful than expected,5
R02352,2020,covid_onset,unknown,river,sacred_space,next to the river,5
R02352,2020,covid_onset,unknown,inner temple,sacred_space,inner temple,5
R02352,2020,covid_onset,unknown,washing and cremating,ritual,washing and cremating their dead,5
R02352,2020,covid_onset,unknown,huge impression,spiritual_emotion,huge impresion on both of us,5
R02352,2020,covid_onset,unknown,foreigners not allowed,cultural_rule,foreigners not alllowed in the inner temple,5
R01412,2017,growth_period,friends,Hindu culture,spiritual_emotion,fascinating for a good look into Hindu culture,3
R01412,2017,growth_period,friends,price for entering,problem,price for entering have just gone up,3
R01412,2017,growth_period,friends,1000 rupees,cultural_rule,rather expensive (1000 rupees),3
R01412,2017,growth_period,friends,worth the visit,general_sentiment,it's worth the visit,3
R01564,2017,growth_period,friends,Darshan,ritual,Darshan is available,5
R01564,2017,growth_period,friends,paid darshan,cultural_rule,reserved for paid darshan,5
R01564,2017,growth_period,friends,samshan ghat,sacred_space,samshan ghat(buried ghat),5
R01564,2017,growth_period,friends,temple campus,scenic_spot,in its campus,5
R00671,2014,early_period,family,management of the Temple,facility_service,management of the Temple,5
R00671,2014,early_period,family,Rs. 1100 slip for puja,ritual,Rs. 1100 slip for puja,5
R00671,2014,early_period,family,Darshan,ritual,nice Darshan,5
R00671,2014,early_period,family,Rudraksha Maala,sacred_object,Rudraksha Maala,5
R00671,2014,early_period,family,Prasad,sacred_object,Prasad,5
R02052,2018,growth_period,family,not Hindu,cultural_rule,not Hindu,4
R02052,2018,growth_period,family,grounds,sacred_space,walk the grounds,4
R02052,2018,growth_period,family,priestly offerings,ritual,priestly offerings to worshipers,4
R02052,2018,growth_period,family,religious cremations,dual_valence,religious cremations that touched us deeply,4
R02052,2018,growth_period,family,profound experience,spiritual_emotion,profound experience,4
R00017,2025,post_recovery,family,lord Shiva,sacred_object,lord Shiva filling bless,5
R00017,2025,post_recovery,family,bless,spiritual_emotion,filling bless and healing,5
R00017,2025,post_recovery,family,healing,spiritual_emotion,healing all over body and mind,5
R00017,2025,post_recovery,family,Darsan,ritual,remember to Darsan lord Shiva,5
R00455,2014,early_period,solo,24 carvings of erotic scenes,scenic_spot,24 carvings of erotic scenes in its roof pillars,5
R00455,2014,early_period,solo,roof pillars,scenic_spot,roof pillars,5
R00455,2014,early_period,solo,only Hindu can enter,cultural_rule,Only Hindu can enter Pashupati Temple of Kathmandu,5
R00455,2014,early_period,solo,Pashupati Temple of Bhaktapur,scenic_spot,Pashupati Temple of Bhaktapur,5
R01580,2017,growth_period,family,darshan of the deity,ritual,darshan of the deity,4
R01580,2017,growth_period,family,peace in the air,spiritual_emotion,peace in the air of the temple,4
R01580,2017,growth_period,family,aarti,ritual,aarti in the evening,4
R01580,2017,growth_period,family,jostling,problem,a lot of jostling,4
R01580,2017,growth_period,family,banks of the river Bagmati,sacred_space,banks of the river bagmati,4
R01580,2017,growth_period,family,musical program,ritual,musical program which was really nice,4
R01580,2017,growth_period,family,priests,religious_actor,pay the priests,4
R01024,2016,growth_period,solo,bank of river,sacred_space,located in the bank of river,5
R01024,2016,growth_period,solo,big hindu temple,scenic_spot,a big hindu tample,5
R01024,2016,growth_period,solo,dead bodies,sacred_space,lots of dead bodies,5
R01024,2016,growth_period,solo,funerals,ritual,for their funerals,5
R02287,2019,pre_covid_peak,solo,old shiva temple,scenic_spot,old shiva temple,5
R02287,2019,pre_covid_peak,solo,energy,spiritual_emotion,energy here was charged,5
R02287,2019,pre_covid_peak,solo,yogi shiva,religious_actor,yogi shiva,5
R02287,2019,pre_covid_peak,solo,meditate,ritual,relax to meditate,5
R01133,2016,growth_period,business,darshan,ritual,good 'darshan',5
R01133,2016,growth_period,business,priests,religious_actor,priests trying to make some money,5
R01133,2016,growth_period,business,entry fee for foreigners,cultural_rule,foreigners have to pay a fees,5
R01133,2016,growth_period,business,better views and help in worshipping rituals,facility_service,buy yourself better views and help in worshipping rituals,5
R02465,2024,post_recovery,family,vibrant,general_sentiment,very vibrant,5
R02465,2024,post_recovery,family,unique spiritual visited places,spiritual_emotion,unique spiritual visited places,5
R02465,2024,post_recovery,family,Bagmati River,sacred_space,stretched across the bagmati river,5
R02465,2024,post_recovery,family,cemetery,sacred_space,cemetery will take place,5
R02465,2024,post_recovery,family,Hindu rituals,ritual,Hindu rituals,5
R02465,2024,post_recovery,family,Ganga Arthi,ritual,The ganga Arthi is a cannot miss thing,5
R01986,2018,growth_period,friends,Shiva Darshan,ritual,Shiva Darshan from four sides,4
R01986,2018,growth_period,friends,Vasuki shrine,scenic_spot,Vasuki shrine,4
R01986,2018,growth_period,friends,Bhairava shrine,scenic_spot,Bhairava shrine,4
R01986,2018,growth_period,friends,Lingams,sacred_object,Lot of Lingams,4
R01986,2018,growth_period,friends,Bees attracted by the nectar and flowers,scenic_spot,Bees attacted by the nectar and flowers,4
R01935,2018,growth_period,business,"Marvel movie, Dr Strange",cultural_rule,"locations for shooting the Marvel movie, Dr Strange",4
R01935,2018,growth_period,business,UNESCO World Heritage Sites,scenic_spot,UNESCO World Heritage Sites,4
R01935,2018,growth_period,business,non-Hindu entry ban,cultural_rule,Only Hindus are allowed into the main Pashupatinath Temple,4
R01935,2018,growth_period,business,crematorium,sacred_space,crematorium on the banks of the river,4
R01935,2018,growth_period,business,monkeys,problem,monkeys that scurried about the complex,4
R01408,2017,growth_period,friends,guide,facility_service,Do not get a guide at all cost,1
R01408,2017,growth_period,friends,holy men,religious_actor,Guide will bring you to 'holy men',1
R01408,2017,growth_period,friends,money,problem,Guides are out for money,1
R01408,2017,growth_period,friends,beautiful temple,scenic_spot,it is honestly a beautiful temple,1
R00570,2014,early_period,couples,Huge complex,scenic_spot,Huge complex housing old age house,4
R00570,2014,early_period,couples,old age house,facility_service,housing old age house,4
R00570,2014,early_period,couples,gaushala,facility_service,gaushala and last rites area,4
R00570,2014,early_period,couples,last rites area,sacred_space,last rites area around Bagmati river,4
R00570,2014,early_period,couples,Bagmati river,sacred_space,around Bagmati river,4
R00570,2014,early_period,couples,people approaching you for special puja,problem,Avoid people approaching you for special puja,4
R00570,2014,early_period,couples,Darshan and puja,ritual,Darshan and puja is not very crowded,4
R00570,2014,early_period,couples,Cleanliness in Mandir area,problem,Cleanliness in Mandir area needs improvement,4
R00375,2013,early_period,solo,funeral pyres,sacred_space,funeral pyres going on,4
R00375,2013,early_period,solo,ceremony,ritual,ceremony in progress,4
R00375,2013,early_period,solo,holy men,religious_actor,holy men with their mud caked bodies,4
R00375,2013,early_period,solo,holy river,sacred_space,holy river to be clogged with trash,4
R00375,2013,early_period,solo,trash and debris,problem,clogged with trash and debris,4
R00375,2013,early_period,solo,guide,facility_service,guide was very informative,4
R00080,2012,early_period,unknown,open cremation,ritual,site of open cremation,5
R00080,2012,early_period,unknown,unique and rich culture,spiritual_emotion,very unique and rich culture,5
R00080,2012,early_period,unknown,guide,facility_service,best to go with a guide,5
R00080,2012,early_period,unknown,rituals and symbolism,ritual,explain the rituals and symbolism,5
R01958,2018,growth_period,family,funeral,ritual,experience a funeral,5
R01958,2018,growth_period,family,red powder,sacred_object,lavished her with the red powder,5
R01958,2018,growth_period,family,river,sacred_space,let her feet sit for a good long while in the river,5
R01958,2018,growth_period,family,grieving,spiritual_emotion,sincere grieving,5
R01958,2018,growth_period,family,care,spiritual_emotion,care that they took with their departed,5
R01869,2018,growth_period,solo,cremation ceremony,ritual,Over 1000 people cremated there a day,5
R01869,2018,growth_period,solo,ceremony,ritual,The ceremony began a 7 pm,5
R01869,2018,growth_period,solo,send off of the soul,spiritual_emotion,beautiful to me as a send off of the soul,5
R01869,2018,growth_period,solo,familys,religious_actor,"let the familys, while sad, help celebrate",5
R00787,2015,growth_period,family,cremate their dead,ritual,cremate their dead,3
R00787,2015,growth_period,family,holy river,sacred_space,along side the holy river,3
R00787,2015,growth_period,family,non-Hindu entry ban,cultural_rule,cannot enter the temple area unless you are Hindu,3
R00787,2015,growth_period,family,other peoples sorrow,dual_valence,see other peoples sorrow,3
R00729,2014,early_period,solo,cremation ghats,sacred_space,cremation ghats along the river,4
R00729,2014,early_period,solo,cremation ritual,ritual,entire cremation ritual,4
R00729,2014,early_period,solo,non-Hindu entry ban,cultural_rule,non-Hindus are not allowed inside the main temple,4
R00729,2014,early_period,solo,entry fee for foreigners,cultural_rule,Tourists are charged a fee,4
R01715,2017,growth_period,unknown,guide,facility_service,a guide will accompany you,5
R01715,2017,growth_period,unknown,public cremations,ritual,public cremations - where you are welcome to view,5
R01715,2017,growth_period,unknown,fire is started,problem,the way the fire is started may not be to everybody s liking,5
R01715,2017,growth_period,unknown,souvenir salesmen,problem,the souvenir salesmen are a bit of a nuisance,5
R01257,2016,growth_period,solo,main temple complex,scenic_spot,enter the main temple complex,4
R01257,2016,growth_period,solo,hindu cremation rites,ritual,observe the hindu cremation rites,4
R01257,2016,growth_period,solo,persistent guides,problem,persistent guides,4
R01257,2016,growth_period,solo,river,sacred_space,walk a little further to the river,4
R01432,2017,growth_period,solo,cremations,ritual,a number of cremations,4
R01432,2017,growth_period,solo,priests,religious_actor,many priests,4
R01432,2017,growth_period,solo,disabled people,religious_actor,disabled people sat waiting,4
R01432,2017,growth_period,solo,Holy Day,festival_event,it was a Holy Day,4
R01159,2016,growth_period,friends,Shiva Linga,sacred_object,This Shiva Linga has stood,5
R01159,2016,growth_period,friends,Panditjis,religious_actor,The temple Panditjis conduct,5
R01159,2016,growth_period,friends,Rudra pooja,ritual,fulfilling Rudra pooja,5
R01159,2016,growth_period,friends,temple premises,sacred_space,in the temple premises,5
R01375,2016,growth_period,couples,free trade store,facility_service,free trade store has every quality clearly marked,5
R01375,2016,growth_period,couples,museum,scenic_spot,Do not miss the museum,5
R01375,2016,growth_period,couples,tour guide,facility_service,A tour guide would be a good idea,5
R01375,2016,growth_period,couples,beautiful gifts,general_sentiment,We got some beautiful gifts,5
R02064,2018,growth_period,unknown,funeral pyres,sacred_space,ghats smoulder with funeral pyres,5
R02064,2018,growth_period,unknown,cremation site,sacred_space,functioning cremation site,5
R02064,2018,growth_period,unknown,sacred purification rituals,ritual,sacred purification rituals occurring along the river banks,5
R02064,2018,growth_period,unknown,foreigners pay NPR 1000,cultural_rule,Foreigners pay NPR 1000 each,5
R02064,2018,growth_period,unknown,palls of smoke,problem,palls of smoke were recognisable,5
R02064,2018,growth_period,unknown,ashen smell,problem,ashen smell will follow you,5
R02064,2018,growth_period,unknown,fascinating,spiritual_emotion,Fascinating to observe,5
R02064,2018,growth_period,unknown,challenging,dual_valence,"Challenging, and fascinating site",5
R01122,2016,growth_period,unknown,guided tour,facility_service,guided tour,3
R01122,2016,growth_period,unknown,holy men,religious_actor,holy men at the end,3
R01122,2016,growth_period,unknown,pictures for money,problem,take pictures for money,3
R01122,2016,growth_period,unknown,cool photo,scenic_spot,cool photo,3
R00694,2014,early_period,business,powerful vibes,spiritual_emotion,gives you powerful vibes,5
R00694,2014,early_period,business,darshan,ritual,get a good darshan,5
R00694,2014,early_period,business,orderly queues,problem,don't expect orderly queues,5
R00694,2014,early_period,business,pushed and tossed around,problem,be prepared to be pushed and tossed around,5
R01815,2018,growth_period,friends,morning visit,ritual,visited in the morning,3
R01815,2018,growth_period,friends,Hotel Royal Singi,facility_service,from Hotel Royal Singi,3
R01815,2018,growth_period,friends,God Shiva,sacred_object,God shivas,3
R01815,2018,growth_period,friends,worship,ritual,you can worship,3
R01870,2018,growth_period,solo,cremation ceremony,dual_valence,interesting to watch the cremation ceremony,3
R01870,2018,growth_period,solo,corpse,sacred_space,seeing corpse plus the smell,3
R01870,2018,growth_period,solo,smoke,problem,smell of the smoke,3
R01870,2018,growth_period,solo,mask,facility_service,people wearing mask,3
R01870,2018,growth_period,solo,non-Hindu entry ban,cultural_rule,it is for Hindu only,3
R01870,2018,growth_period,solo,entrance fee for foreigners,cultural_rule,Entrance fee for foreigners is 1000,3
R00600,2014,early_period,solo,Prem,facility_service,guided by a very interesting person,5
R00600,2014,early_period,solo,Shiva sites,sacred_space,Shiva sites are dedicated to incineration,5
R00600,2014,early_period,solo,incineration and death rituals,ritual,dedicated to incineration and death rituals,5
R00600,2014,early_period,solo,bank of the river,sacred_space,stayed on the bank of the river,5
R00600,2014,early_period,solo,cows along the river,scenic_spot,cows along the river,5
R00600,2014,early_period,solo,Varanasi,sacred_space,reminded me very much of the holy Hindu city of Varanasi,5
R00600,2014,early_period,solo,pictures of the incineration rituals,cultural_rule,you are not allowed to take pictures of the incineration rituals,5
R01341,2016,growth_period,solo,Bagmati River,sacred_space,river called Bagmati,5
R01341,2016,growth_period,solo,Hindu people,religious_actor,Hindu people go,5
R01341,2016,growth_period,solo,god Shiva temple,scenic_spot,god shiva temple,5
R01341,2016,growth_period,solo,body is firing,ritual,body is firing there,5
R00173,2012,early_period,friends,afternoon/evening,cultural_rule,better go in the afternoon/evening,4
R00173,2012,early_period,friends,smoke,problem,the smoke everywhere doesn't help,4
R00173,2012,early_period,friends,intense,problem,too hot and intense,4
R00173,2012,early_period,friends,worth going,general_sentiment,worth going,4
R00958,2015,growth_period,business,1000 rupee entrance,cultural_rule,1000 rupee entrance,5
R00958,2015,growth_period,business,pilgrimage,ritual,travel here for pilgrimage,5
R00958,2015,growth_period,business,cremated,ritual,deceased are cremated here,5
R00958,2015,growth_period,business,foreigners,cultural_rule,depending on how noticeably 'foreign' you are,5
R02362,2020,covid_onset,unknown,Hindu shrine,scenic_spot,Hindu shrine dedicated to Lord Shiva,5
R02362,2020,covid_onset,unknown,Divine atmosphere,spiritual_emotion,atmosphere is Divine,5
R02362,2020,covid_onset,unknown,small temples,scenic_spot,numerous small temples,5
R02362,2020,covid_onset,unknown,cremations,ritual,Cremations can be seen,5
R02362,2020,covid_onset,unknown,Bagmati River,sacred_space,Bagmati River flowing,5
R02362,2020,covid_onset,unknown,mesmerising Aarti,ritual,mesmerising Aarti is performed,5
R00750,2015,growth_period,couples,Sadhu monks,religious_actor,Sadhu monks,5
R00750,2015,growth_period,couples,cremations,ritual,cremations across river,5
R00750,2015,growth_period,couples,river,sacred_space,across river,5
R00750,2015,growth_period,couples,holiday,festival_event,it was a holiday,5
R00750,2015,growth_period,couples,scene worthy of a postcard,scenic_spot,scene worthy of a postcard,5
R02284,2019,pre_covid_peak,solo,tourists from India,religious_actor,Lots of tourists from India,4
R02284,2019,pre_covid_peak,solo,barefoot and with painted forehead,cultural_rule,barefoot and with painted forhead,4
R02284,2019,pre_covid_peak,solo,non-Hindu entry ban,cultural_rule,If you are not Hindu you can only see the outside,4
R02284,2019,pre_covid_peak,solo,1000 rupees,cultural_rule,(1000) ruppies,4
R02284,2019,pre_covid_peak,solo,side of the river,sacred_space,side of the river where the dead people are burned,4
R02284,2019,pre_covid_peak,solo,monkeys,problem,"monkeys, they steel food",4
R01753,2017,growth_period,family,hinduist temple inside,sacred_space,hinduist temple inside forbidden,5
R01753,2017,growth_period,family,place for cremation,sacred_space,place for cremation on the river,5
R01753,2017,growth_period,family,smoke with spirit,dual_valence,smoke with spirit flow to the sky,5
R01753,2017,growth_period,family,extraordinary people,problem,extraordinary people ask you to make a picture,5
R01753,2017,growth_period,family,non-hinduist visitors,cultural_rule,forbidden for non-hinduist visitors,5
R00123,2012,early_period,friends,cleaner,general_sentiment,much cleaner now,3
R00123,2012,early_period,friends,"men calling themselves ""the priests assistants""",problem,"men calling themselves ""the priests assistants""",3
R00123,2012,early_period,friends,pick pockets,problem,pick pockets,3
R01459,2017,growth_period,couples,cremations,ritual,cremated almost every day,5
R01459,2017,growth_period,couples,river,sacred_space,along the river,5
R01459,2017,growth_period,couples,spices and herbs,sacred_object,body is covered with spices and herbs,5
R01459,2017,growth_period,couples,quiet beggars,problem,quiet beggars along the paths,5
R01459,2017,growth_period,couples,sadhus,religious_actor,Sadhus are willing to allow a photo,5
R01459,2017,growth_period,couples,certain temples,cultural_rule,Only Hindus can go into certain temples,5
R01459,2017,growth_period,couples,views from terraces,scenic_spot,see views from terraces,5
R01492,2017,growth_period,family,Bagmati River,sacred_space,on both banks of Bagmati River,3
R01492,2017,growth_period,family,architecture of the temple,scenic_spot,architecture of the temple is worth a visit,3
R01492,2017,growth_period,family,entrance fee,cultural_rule,entrance fee which is much steeper for tourists,3
R01492,2017,growth_period,family,the dead are burnt,ritual,the dead are burnt and the ashes committed to the river,3
R01492,2017,growth_period,family,believers of Shiva,religious_actor,Only believers of Shiva are allowed into the temple,3
R01492,2017,growth_period,family,mystical in a spiritual way,spiritual_emotion,mystical in a spiritual way,3
R00181,2012,early_period,couples,guide,facility_service,Our guide explained,5
R00181,2012,early_period,couples,cremations,ritual,watch several cremations,5
R00181,2012,early_period,couples,grieving process,ritual,grieving process for Hindu's,5
R00181,2012,early_period,couples,fascinating,spiritual_emotion,truly fascinating,5
R01936,2018,growth_period,family,major holidays,festival_event,during one of the major holidays,5
R01936,2018,growth_period,family,certain areas,cultural_rule,only be allowed in certain areas,5
R01936,2018,growth_period,family,westerner,cultural_rule,As a westerner,5
R01936,2018,growth_period,family,temple visit,general_sentiment,A most see in your temple visit,5
R01526,2017,growth_period,couples,miracle place,spiritual_emotion,It a miracle place,4
R01526,2017,growth_period,couples,Hindu country,cultural_rule,NEPAL is a Hindu country,4
R01526,2017,growth_period,couples,religious people,religious_actor,Religious people must visit,4
R01526,2017,growth_period,couples,once in lifetime,spiritual_emotion,once is lifetime,4
R01231,2016,growth_period,solo,tour guide,facility_service,recommend getting a tour guide,5
R01231,2016,growth_period,solo,Reuben,facility_service,young lad called Reuben,5
R01231,2016,growth_period,solo,cremations,ritual,The cremations that take place here,5
R01231,2016,growth_period,solo,sadhus,religious_actor,You will also see the sadhus,5
R01231,2016,growth_period,solo,caves,sacred_space,sadhus in their caves,5
R01231,2016,growth_period,solo,welfare area for the elderly,facility_service,welfare area for the elderly,5
R01231,2016,growth_period,solo,entrance fee of one thousand rupees,cultural_rule,well worth the entrance fee of one thousand rupees,5
R01231,2016,growth_period,solo,kindness towards a stranger in grief,dual_valence,feel so much kindness towards a stranger in grief,5
R00621,2014,early_period,business,main part of this temple,sacred_space,enter the main part of this temple,2
R00621,2014,early_period,business,touts,problem,touts just past the entrance,2
R00621,2014,early_period,business,Hindu religion,cultural_rule,very significant in the Hindu religion,2
